clip_id,annotation_id,subject,action,background_object,note,submitted_at,user_id,task_id
clip_422,annotation_422,मानिसहरूले मगर समुदायको पोसाक लगाएको देखिन्छ,एउटा सुन्दर हात बाँधेको केटा गीत गाउँदै अनि आफ्नो प्रेमिकालाई हेर्दैछ। पछाडिका मानिसहरू हात उठाउँदै नाचिरहेको देखिन्छ।,"मैदानमा चारैतिर रङ्गीचङ्गी कपडाको सानो-सानो त्रिकोण आकार जस्तो भएको, डोरीमा झुण्ड्याइएको छ। यसको प्रयोग कुनै मेला र उत्सवको बेलामा गरिन्छ।",,2026-06-03 16:48:49.895926,5,eec65614207f43df8b1c596a6a79086b
clip_423,annotation_423,शर्ट,केटा उठेको अनि केटीको काँधमा हात राखेको,भित्ता,,2026-05-30 05:24:30.686385,7,7f69fa44bae647118bab849ef2d1a787
clip_424,annotation_424,केटी,केटी नाचिरहेकी,डोको र पृष्ठभूमि नर्तकहरू,,2026-06-03 17:58:37.623788,7,84512032ef284a23b481a0dc4bda7c70
clip_425,annotation_425,दुई जना केटीहरू नेपाली पोसाक लगाएका,"दुई जना केटी रातो चोलो अनि घाटीमा तिलहरी लगाएका, हातमा बत्ती झुण्ड्याएर आउँदै",रातिको बेला घरको ढोका खुला छ,,2026-05-29 10:06:11.189506,5,7f2a3cbf796c4cc994461a884aa18cb1
clip_426,annotation_426,"ढुङ्गाले बनेको घरको अगाडि शेर्पा समुदायको पोसाक (चुबा, पाङ्देन, रातो-सुन्तला आउटर) लगाएकी एउटी केटी",घरको छेउमा क्यामेरामा अनुहारको अभिव्यक्ति दिँदै नाचिरहेको,यो दृश्य कुनै पहाडको ग्रामीण भाग हो जहाँ पछाडि हिउँले ढाकेको अग्ला अग्ला हिमाल अनि पहाडहरू देख्न सकिन्छ।,,2026-06-12 07:41:45.902337,5,b85e1a6eb532467d87057de8ee7b0906
clip_427,annotation_427,एउटी महिला र एउटा पुरुष। महिलाले ड्रेस लगाएकी छिन् र पुरुषले बैजनी सर्ट र जिन्स लगाएको छ।,दुवैजना सँगै हिँड्दै कुरा गरिरहेको देखिन्छ।,"खुला आँगन, सेतो कुर्सी र टेबलहरू, ढुङ्गाको सिँढी, इँट्टाको भित्ता, र घर।",,2026-06-12 10:44:00.340365,4,d4f2f98bee7c49648e5b792ea5662492
clip_428,annotation_428,केटा र केटी,केटा र केटी कुदिरहेका छन्।,पृष्ठभूमि हरियालीले भरिएको छ।,,2026-06-04 12:41:31.132207,7,1c6a0c2f72174375bc81693a8895e965
clip_429,annotation_429,एउटा केटा र केटी,आगोमा हात सेक्दै दुई जना केटा र केटी,अँध्यारो कोठा,,2026-06-01 11:26:57.220953,5,9e0038c1a5b44cc990651d63837d52d7
clip_430,annotation_430,"नीलो जिन्सको ज्याकेट लगाएको, अनि जुँगा राखेको एउटा केटा",केटा आँखा आँखा मिलाई मुस्कान दिँदै मस्किएको छ,सुन्दर सूर्यको किरण देखिएको,,2026-06-01 11:19:34.835906,5,455c08ff0f804407b4493e7ac409df35
clip_431,annotation_431,"पटुका, गुन्यू, चोलो, घलेक परम्परागत मगर पोसाक",हात खुट्टाको ताल मिलाएर नाच्दै,"चारैतिर हरियो घाँस, समथर ठाउँमा पताकाहरू झुण्ड्याएको",,2026-06-04 11:56:51.603336,5,d1aee4401c434a9f885fd19393cae8cf
clip_432,annotation_432,केटा र केटी,टाउको नजिक हात लगेर नाचेको,घर छ।,,2026-06-03 18:00:02.712693,7,0a168dbf2068474ab343253b3b7fb857
clip_433,annotation_433,पश्चिमी पोसाक लगाएका केटा र केटीहरू,केटा र केटीहरू हात खुट्टा चलाएर नाचिरहेका छन्,दुईवटा झ्याल भएको ठूलो कोठामा बत्ती झिमिक झिमिक गरिरहेको,,2026-05-29 10:44:53.941557,5,25563f9fa8444996ada5df9abacbed21
clip_434,annotation_434,"मगर पोसाक (ढाका टोपी, इस्टकोट, पटुका, चोलो, गुन्यू र परम्परागत सिक्काको माला) लगाएका",रमाइलो पारामा ताली बजाउँदै अनि नाच्दै,चौरमा कुनै कार्यक्रम वा उत्सवको लागि सबै जना जम्मा भएको,,2026-06-04 12:01:31.348878,5,a21b6184dd71432a979ed57b37bf98b4
clip_435,annotation_435,सेतो र कालो मिसिएको चितुवा जस्तो बुट्टे टप लगाएकी खुला कपाल भएकी एक जना युवती र खैरो फुल बाहुला भएको टी-शर्ट लगाएका घाटीमा चाँदीको चेन भएको एक युवा,महिला चञ्चले अन्दाजमा युवा पुरुषलाई आफ्नो कुरा राख्दैछिन् भने युवा पुरुष उनको कुरा सुन्दै मुस्कुराउँदै सँगसँगै हिँडिरहेका छन्,एउटा लामो र काठका थाम्बाहरूले बनेको छानोसहितको करिडोर र पछाडि रातो इँट्टाले बनेको घेरो,,2026-06-12 10:26:32.019263,6,a68246b6b0944404b18cf6bc7498394f
clip_436,annotation_436,"अभिनेता एउटा विशेष सांस्कृतिक र आधुनिक लुकको संयोजनको पोसाकमा उभिएका छन्। उनले धर्का भएको खरानी रङको कुर्ता, माथिबाट रातो-सेतो बोर्डर भएको कपडा, कालो प्यान्ट अनि चस्मा, र टाउकोमा एउटा ह्याट लगाएका छन्।",अभिनेता नाच्दै र रमाइलो हातको हाउभाउ गर्दै ऊर्जावान् रूपमा हिप-हप शैलीको नृत्य र लिप-सिङ्क गरिरहेका छन्।,"यो दृश्य एउटा हिमाली गाउँको परिवेशमा खिचिएको छ। पछाडिपट्टि ढुङ्गाले बनेका पुराना घरहरू, र ठूला-ठूला नाङ्गा पहाडहरू देखिन्छन्।",,2026-06-12 16:02:57.200651,5,835bcd8fd8a54873b3ac4735c3ecbb52
clip_437,annotation_437,हरिया पातला ठूला-ठूला हाँगा भएका रूखहरू,मज्जाले कुहिरो लागेको छ,"ठूला-ठूला रूखहरूलाई ढाकिरहेको, कस्तो सुन्दर दृश्य",,2026-06-01 11:24:14.146462,5,c64fbbc6ca5546eaa4ea93c17ddddc28
clip_438,annotation_438,एउटा पहाडी पोसाक लगाएकी सुन्दर केटी र एक जना केटा अँध्यारो कोठा भित्र,दुवै जना मिलेर ऊन निकाल्छन्। केटाले केटीलाई आफूले निकालेको ऊन दिन्छ।,अँध्यारो कोठा,,2026-05-29 19:27:23.731346,5,6b8905bce4e2493ea336859c42bd2bc1
clip_439,annotation_439,युवा पुरुषहरू,नाच्दै र बन्दुक बोक्दै,गाउँको आँगन र बन्दुक,,2026-06-20 03:08:53.267558,8,b232ccfdd19d4281875414154a9d8359
clip_440,annotation_440,"ढाका बुट्टाको इस्टकोट र कम्मरमा पटुका बाँधेका एक युवक र उनको दायाँबायाँ बुट्टेदार चोलो, फरिया र पहेंलो पोते लगाएका दुई युवतीहरू",सामूहिक नेपाली लोकनृत्य गरिरहेका,मन्दिर वा दरबार परिसरको खुला ठाउँ र अन्य सांस्कृतिक पोसाक लगाएका सहायक भूमिकामा कलाकारहरू,,2026-06-12 09:45:27.750847,6,6ff01753cd7f4aa199ea766841175f3f
clip_441,annotation_441,नेपाली पोसाक लगाएको एउटा लामो कपाल भएको केटा र एउटी सुन्दर रातो गाला भएकी केटी,"दुवै जना सँगै हिँड्दै, लामो सुस्केरा तानेर गफ गरिरहेका छन्। हरियो घाँसमा बाख्रा चरेको देखिन्छ।","चारैतिर हरियाली, चिसो र सुस्त हावा चलेको",,2026-05-29 19:32:31.808111,5,b3b24c3675df4fc8a52458c170c35c25
clip_442,annotation_442,हरियो घाँसमाथि एउटा केटा र केटी,"केटीको काँधमा हात राखी, केटा र केटी नाच्दै रोमान्स गर्दै",ठूला-ठूला हिमाल पहाडहरू,,2026-06-04 13:00:49.653507,5,7de408106a9b4fd5a9ee10097a11e75b
clip_443,annotation_443,बुट्टा भएको इस्टकोट र जिन्सको प्यान्ट लगाएका दुई युवाहरू सँगै कुर्ता सुरुवाल तथा गुन्यू चोलो र गलामा पोते लगाएका महिला युवतीहरू,एकसाथ आफ्नो-आफ्नो हात हावामा उठाएर सामूहिक लोकनृत्य गरिरहेका,दरबार क्षेत्र जस्तो देखिने पुरानो शैलीका संरचनाहरू भएको खुला परिसर,,2026-06-12 09:40:18.813184,6,cc8acb4d1eae434daf48658a00a86b60
clip_444,annotation_444,केटा,केटा बोलिरहेको छ,भित्ता र बत्ती,,2026-06-03 17:52:49.291253,7,3b95c66e47b44928b79371aba8c44489
clip_445,annotation_445,नेवारी पहिरन लगाएका पुरुष र महिलाहरू,नाचिरहेका र गाइरहेका छन्,"रूख, इँट्टाले छापेको घर, नेवारी पहिरनमा महिला र पुरुषहरू मादल बजाउँदै, पराल",,2026-06-12 11:22:33.128557,4,ea68cf76247f4158981bf17bb975dc09
clip_446,annotation_446,केटा र केटी,केटाले केटीलाई अँगालो हालेको छ।,समुद्र,,2026-06-04 12:11:52.594692,7,9ca34b5982294d16a349828ba631cb58
clip_447,annotation_447,पुरुष,बस्दै,काठको ढोका अनि कुर्सी,,2026-06-20 03:12:47.979575,8,0125218d208049ccab11513a5a437d77
clip_448,annotation_448,धेरै मानिसहरू केटा र केटीको उपस्थिति देखिन्छ,मुख्य अभिनेता र अभिनेत्री एकअर्कालाई हेर्दै मस्किएका छन्,काठको ढाँचामा फर्सी झुण्डिएको छ,,2026-05-29 17:43:53.787448,5,d92f89f4f3f1431d91fa374584350df8
clip_449,annotation_449,कच्ची साँघुरो ढङ्गले बनेको बाटो,मानिसहरू बाटोबाट ओर्लिँदै छन्,माटो र ढुङ्गाले बनेका घरहरू,,2026-06-04 17:49:32.267059,5,1ecc26e7a41146cf83d116e2f1ea3553
clip_450,annotation_450,"चिउँडोको मुनि सानो कोठी भएको, अनुहारमा मिठो मुस्कान लिएर, गुलाबी रंगको साडी र झुम्का लगाएकी एक सुन्दरी महिला",उभिएर अगाडि हेरिरहेकी,"अँध्यारो र धमिलो पृष्ठभूमि, साँझको झिलिमिली मधुरो नीलो र पहेंलो बत्तीहरूको चमक",,2026-06-04 18:06:23.309465,6,da75038ed79f4adc8170e6d5fcb81efd
clip_451,annotation_451,केटा,केटाहरू गीत गाइरहेका छन्।,घरहरू छन्,,2026-06-04 12:46:38.119091,7,5b1dbdac98624e8e976089006a749fc2
clip_452,annotation_452,सेतो र क्रिम रङको ब्लेजर लगाएको एक युवक,युवक खल्तीमा हात राखेर बिस्तारै खल्तीमा हात राखेर हिँड्दै,"हल्का उज्यालो भएको भित्री ठाउँ, सजावटी वस्तुहरू देखिन्छ",,2026-05-29 11:07:22.980966,5,efea600f85de47f8ab7181a0d5da907d
clip_453,annotation_453,एउटी आकर्षक केटीले हिमाली भेग (मनाङ/मुस्ताङ) मा लगाइने परम्परागत तिब्बती/हिमाली सांस्कृतिक पोसाक 'चुबा' लगाएकी छिन् र कम्मरमा रातो पेटी बाँधिएको छ। उनले शिरमा आकर्षक पत्थरले बनेको शिरबन्दी पनि लगाएकी छिन्।,एकदम खुसी र हँसिलो अभिव्यक्तिका साथ उनी हिँडिरहेको,ग्रामीण परिवेशमा ढुङ्गा माटोले बनेको घर। पछि नाङ्गो पहाड अनि अझै टाढा हिउँले ढाकेको हिमाल देखिन्छ।,,2026-06-12 16:09:44.333249,5,479e4c1315db46b6b1c59517788b0953
clip_454,annotation_454,आँगनमा मगर पोसाक लगाएका केटाहरू,गीतको ताल मिलाई डम्फु बजाउँदै,परम्परागत घरको अगाडि एउटा आँगन,,2026-06-04 12:32:03.342517,5,43959e08246545b5825ab2c624d23a6a
clip_455,annotation_455,"धेरै जना युवाहरू, जसमा केही जनाको हातमा बन्दुक छ",हातमा बन्दुक उचालेर सँगै नाच्दै रमाइलो गरिरहेका छन्।,"इँट्टाको भित्ता, रङ्गीचङ्गी पताका, तारा आकारको बत्ती र सजावट भएको पार्टी जस्तो इन्डोर ठाउँमा",,2026-07-11 05:09:41.332825,4,0d348c9106b84eecb9f5a4a13e93f39d
clip_456,annotation_456,"लामो फिँजारिएको कपाल, टाउकोमा विशेष पत्थरले बनेको शिरबन्दी, कानमा नीलो पत्थरको झुम्का अनि सांस्कृतिक पोसाक लगाएकी एउटी सुन्दर आकर्षक केटी।","केटीले त्यो सानो कालो बाख्राको पाठालाई आफ्नो काखमा समात्दै, अँगालो हालेर सुम्सुम्याउँदै",ग्रामीण परिवेशमा बनेको परम्परागत झुपडी जस्तो ठाउँ,,2026-06-12 15:51:55.510035,5,7ba81a64d60a4bf2be7d6124b68dce95
clip_457,annotation_457,थारु संस्कृतिका केटीहरू थारु लुगा लगाएका,दुईवटा केटी र एक जना केटा थारु नृत्य हेरेर रमाइरहेका,रातिको बेला थारु नाच हेर्न आएको,,2026-05-29 09:11:19.534101,5,71f4e9354c4b499ab0c9db2d6cd9bb4e
clip_458,annotation_458,अनुहारमा मिठो मुस्कान सहित गुलाबी रङको साडी र झुम्का लगाएकी एक सुन्दरी महिला,उनलाई केन्द्रविन्दुमा राखी वरिपरि घुम्दै नृत्य गरिरहेका छन्।,परम्परागत थारु पोसाकमा सजिएका नर्तकीहरूले हातमा बलिरहेको दियो समातेर,,2026-06-04 18:19:44.589700,6,08931f91a6ab40c1a6c19f84f9cf3a2d
clip_459,annotation_459,"पियानो, गिटार, ड्रम अनि स्पिकरहरू देख्न सकिन्छ",केटी पियानो बजाउँदै अनि केटाहरू गिटार र ड्रम बजाउन तयार हुँदैछन्,"पछाडि इँट्टाले बनेको भित्तामा अंग्रेजी कलाकार (माइकल ज्याक्सन, अनि अरू कलाकार) हरूको तस्बिर भित्तामा टाँसिएको",,2026-06-12 12:39:18.442283,5,c8e76c9db7ab4c3cb78d8decf053eec1
clip_460,annotation_460,सेतो रङको बोलेरो,कच्ची बाटोमा बोलेरोले मानिस बोकेर कुदिरहेको,चारैतिर रूखहरूको बीचमा एउटा कच्ची बाटो,,2026-06-04 12:50:46.338361,5,90ada988f8aa45feb954e194d25838d5
clip_461,annotation_461,मुख्य कलाकारको दुवैपट्टि धेरैजसो केटा कलाकारहरू एकैनासको रङ्गीन परम्परागत नेपाली पोसाकमा छन्,"बीचको मुख्य कलाकारले दुवैपट्टिको केटा कलाकारलाई धकेलेर, दाँत देखाउँदै मुसुक्क हाँस्दै",माथिल्लो भागमा परम्परागत डालो र मकैको झुत्ताहरू झुण्ड्याएको हामी हेर्न सक्छौं।,,2026-05-29 16:45:54.095585,5,736b21a08c4449ec87c979435a2eaa29
clip_462,annotation_462,केटी,केटी नाचिरहेकी छिन्,घर छ।,,2026-06-03 18:02:29.018152,7,4581e200bc3f41f1ab34747ff051735d
clip_463,annotation_463,"पहेंलो चुरा, चोलो अनि गुन्यू लगाएकी एउटी सुन्दर केटी छ भने केटाले वैजनी कुर्ता अनि तल सेतो चम्किलो प्यान्ट लगाएको छ।",रूखको हाँगामा अभिनेता र अभिनेत्रीहरू सुटिङ गर्दै,"रूखको वरिपरि चम्किलो घामको उज्यालो छ, पहाडी डाँडाहरू र खुला आकाश देख्न सकिन्छ।",,2026-06-12 09:51:16.436869,5,55ff549185424896aa8b4e1386f60fce
clip_464,annotation_464,केटा र केटी,केटा र केटी नाचिरहेका छन्।,हिमाल छ।,,2026-06-04 12:44:13.125708,7,cd3822f872744fa6af261919fb25b809
clip_465,annotation_465,कलाकारहरू ग्लेसियरमाथि (एउटा ह्यान्डसम केटा र राम्री केटी),केटीको हात समातेर रोमान्टिक पारामा नाच्दै,चारैतिर ग्लेसियर अनि ग्लेसियर पग्लिएर बनेको हिमनदी,,2026-06-04 12:12:49.010071,5,f24e2ea5481d4d7d9c0067ea65a92297
clip_466,annotation_466,गिटार बजाउँदै गरेको एक पुरुष,"गिटार बजाउँदै, नाच्दै र गाउँदै","लाखे, मादल, नेवारी पहिरन लगाएकी महिलाहरू मादल बजाउँदै, ड्रम, दरबार स्क्वायर",,2026-06-12 11:12:02.305372,4,254dc9747db54db89bf78c4ab7525462
clip_467,annotation_467,केटाहरू नेपाली पोसाक लगाएर आँगनमा मस्त समूह बनाएर सुटिङका लागि छन्।,मुख्य कलाकारले कम्मर हल्लाएको देखेर अरू केटा कलाकारहरूले ताली बजाउँछन्।,पछाडिपट्टि परम्परागत घरको ठूलो आँगन र काठको ढाँचाको घर देखिन्छ।,,2026-05-29 16:55:06.059087,5,0147e73bf94449759ca8ed423561cfd2
clip_468,annotation_468,कालो चस्मा लगाएको एउटा ह्यान्डसम केटा अनि एउटा सेतो कपडा लगाएकी सुन्दरी केटी,केटा कुर्सीमा बसिरहँदा पछाडिबाट एउटी सुन्दरी केटीले उसको काँधमा हात राखेर ध्यान आकर्षण गरेकी छिन्।,"एउटा बारको दृश्य, जहाँ पछाडितिर रक्सीहरू राखिएको छ।",,2026-06-02 08:17:07.213437,5,11e3222e275e4d05932a31c564f62108
clip_469,annotation_469,बीचमा मुख्य जोडी विवाहको पोसाक जस्तो पहिरनमा सजिएका छन्,दुवै मुख्य कलाकारहरू एकअर्कालाई हेरेर मायालु पारामा हाँस्दै रोमान्टिक हुँदै अभिनेताले अभिनेत्रीलाई पछाडिबाट अँगालो हाले।,काठको परम्परागत ढाँचा देखिन्छ,,2026-05-29 17:49:54.340164,5,43cc44330d69463cb43643378c51838c
clip_470,annotation_470,सिँढीको माथिल्लो पट्टी नेपाली पोसाक लगाएको एउटा केटा र केटी छन्।,एउटा केटा र केटी घाँसमाथि हात फैलाएर नाच्दै घाँसमाथि सुतेको देखिन्छ।,ढुङ्गाले बनेको सिँढीको माथि हरियो घाँस देखिएको छ।,,2026-05-29 17:56:07.422691,5,22e2d6ddbc9d49b18c17b9a4262021be
clip_471,annotation_471,दुई जना केटा र एउटी केटी नेवारी लुगा लगाएका छन्,नेवारी लुगा अनि कानमा रातो फूल लगाएको केटाले हात बाँधेर बाटोमा हिँड्दै,रातो माटोको अनि कालो टिनले छाएको घर,,2026-05-29 09:54:48.080140,5,79e5658bccad439a84edda88b31897f8
clip_472,annotation_472,लामो कपाल भएकी एउटी आकर्षक केटी छिन् जसले टाउकोमा परम्परागत पत्थर/गहना र रङ्गीचङ्गी सांस्कृतिक पोसाक लगाएकी छिन्।,केटी एकदम शान्त र भावुक भएर माथि घामको उज्यालो आइरहेको पट्टी हेरिरहेकी देखिन्छिन्।,ढुङ्गा र सिमेन्टले बनेको पुरानो जस्तो अँध्यारो ठाउँ जहाँ माथिदेखि सूर्यको किरण आएको छ,,2026-06-12 15:43:05.559049,5,dea40e5cf959416796effffa984687f5
clip_473,annotation_473,केटा,केटा छ अनि छातीमा हात राखिरहेको छ।,भुइँमा फूलहरू छन्।,,2026-06-04 12:44:44.048930,7,ab7c1a69b17842738a45b771bf6021d3
clip_474,annotation_474,"गिटार, म्यान्डोलिन अनि जेम्बे बाजाहरू",युवाहरू गीतको तालमा बाजा बजाउँदै,"हिउँले ढाकेको हिमाल अनि पुरानो ढुङ्गा, माटो र काठले बनेको घर",,2026-06-04 13:06:09.849819,5,4c11a35a7161404ea0f01466db4b1e0b
clip_475,annotation_475,केटा,केटा हिँडिरहेको छ।,भित्ता छ अनि बत्ती बलिरहेको छ।,,2026-06-03 17:52:13.698509,7,aa50fb207d5c492bb91766634b4514c9
clip_476,annotation_476,च्यातिएको सेतो गन्जी लगाएको एक हतास नेपाली युवक,खोलाको बगरै बगर पुलमुनिबाट निस्किएर लुरुलुरु सिधा अगाडितर्फ पाइला बढाउँदै हिँडिरहेको,"कंक्रिटको सानो पुल, ढुङ्गे बगर र हरिया रुखका हाँगा तथा पातहरू",,2026-06-04 18:55:40.876807,6,5ad82f4e8bfa430eb854658d28175fc5
clip_477,annotation_477,रातो स्विटर अनि कपालमा रुमाल बाँधेकी एउटी सुन्दर परी जस्ती केटी,एउटी केटीले टोकरीमा ऊन राखेर हिँड्दै। हिँड्दा हिँड्दै उनले पछाडि हेर्दै मुस्कुराएको देखिन्छ।,काठको घर,,2026-05-29 19:23:57.153789,5,66a326e1d3e44d7db060425b668e9c96
clip_478,annotation_478,एउटा बैजनी रङको सर्ट लगाएको पुरुष र एउटी महिला,दुवै नजिकिँदै गएर नाचिरहेका छन्,"खुला आँगन, रूखहरू, सानो ताल, तालमा फूल फुलिरहेको",,2026-06-12 10:50:49.700808,4,b695ff9d09c542419f609529c14fb75b
clip_479,annotation_479,"रातो साडी, कानमा झुम्का अनि निधारमा टीका लगाएकी केटी अति नै सुन्दर देखिएकी छिन्","सबै जना आफ्नो धुनमा नाचिरहेका छन् भने एउटी सुन्दर केटी अगाडि हिँड्दै, रोमान्टिक हुँदै केटालाई हेर्दैछिन्।","पछाडिपट्टिको ठाउँ एकदम अँध्यारो देखिन्छ, र पछाडिका मानिसहरू अलि धमिलो रूपमा देखिएका छन्।",,2026-06-02 08:09:12.847016,5,0cc0d13fae41402498cf2e5f314e592f
clip_480,annotation_480,बनबासको गाडी बाटोमा रोकिएको,गाडीबाट गोरी केटी ओर्लिरहेकी,पछाडि पोलको खम्बा छ,,2026-05-29 08:36:15.068830,5,4bffda4418444ebb92b7a3676ee810a8
clip_481,annotation_481,च्यातिएको लुगा लगाएको भोको मान्छे,पेटमा हात राख्दै,"झाडीबुटी, फोहोर",,2026-06-05 09:58:44.669110,4,dde96ac5ce5e45ae83232dafab3ba2cc
clip_482,annotation_482,"सुकेको घरको छेउमा (दौरा सुरुवाल, ढाका टोपी अनि कालो कोट) लगाएको एउटा वृद्ध",वृद्ध चौतारीमा हिँड्दै माइकमा कराउँदैछ,पछाडि एउटा घर अनि रूखहरू देखिएको,,2026-06-04 12:16:44.937248,5,5f586a5d2d0942ff98724710cdcd74b0
clip_483,annotation_483,केटीहरू,हात हल्लाएर नाचेको,केटीहरू नाचेको,,2026-05-30 05:09:44.789130,7,372cd07e0f5a4956b0ec570ccc2e0dbf
clip_484,annotation_484,"चौतारीमा सुस्ताएर भर्खरै ब्युँझिएझैं देखिने, च्यातिएको सेतो गन्जी लगाएको एक थकित नेपाली युवक",उठेर लुरुलुरु सिधा अगाडितर्फ पाइला बढाउँदै,वोरिपरी हरियो झाडी र रुखका जराहरू झुण्डिएको ग्रामीण परिवेशमा ढुङ्गा-सिमेन्टले पक्का गरिएको परम्परागत चौतारी,,2026-06-04 18:42:30.167378,6,f3d092df4a9a40ffa454f1b279afbbf6
clip_485,annotation_485,"घरको आँगनमा (पटुका, चोलो, गुन्यू, घाटीमा तिलहरी अनि शिरमा शिरबन्दी) लगाएका केटीहरू",गीत गाउँदै अनि हात र खुट्टाको ताल मिलाएर नाच्दै,पुरानो घरमा मकै झुण्ड्याएको,,2026-06-04 12:36:07.862077,5,2ed18d23334448d6a2b3eab74a711a90
clip_486,annotation_486,"कपाल फिँजारिएको, घाटीमा रङ्गीचङ्गी परम्परागत पत्थरको माला लगाएको अनि सेतो र गुलाबी रङको चुबा लगाएकी एउटी सुन्दर युवती",युवती निराश भएर रुने बेला आफ्नो हातले आँसु पुछ्दै गरेकी,पछाडिपट्टि ठूलो नीलो रङको झ्याल अनि नीलो पर्दा देखिएको छ।,,2026-06-12 20:32:25.214795,5,91bd31d7531844228114686753f467ed
clip_487,annotation_487,मयूरको प्वाँख पछाडि देखिएको मगर पोसाक लगाएका युवाहरू,साधारण तरिकाले नाच्दै,पहाडी भेगको समथर मैदानमा कुनै कार्यक्रम,,2026-06-03 17:33:11.905495,5,02f825963eed4a01921225318fdce26c
clip_488,annotation_488,कालो विदेशी कपडा र शिरमा हेड चेन लगाएको,हावाले गर्दा उनको लामो कपाल हल्का उड्दै सुस्त गतिमा हिँडेको,पछाडिपट्टि लामो घुमाउरो खालको सुकेको खोला,,2026-06-04 12:07:28.307945,5,5aa0bea5c9c84a0d8e07d9761f2ad80b
clip_489,annotation_489,पहाडको चिसोमा न्यानो लुगा लगाएका दुई जना मानिसहरू,"दुई जना मानिस पहाडको मैदानमा हिँडिरहेका छन्। एउटाले डोको बोकेको छ, अर्कोले हातमा सामग्री बोकेको छ।","डाँडा र जङ्गल, ठूला-ठूला रूखहरू, बादल र कुहिरोले ढाकिएको",,2026-05-29 18:55:56.272965,5,7810696adde54033936bc33e9de30b27
clip_490,annotation_490,मगर पोसाक लगाएका मगर र मगरनीहरू,मगरनीहरू कम्मरमा हात राखेर नाच्दै,हरियो घाँसको मैदानमा रङ्गीचङ्गी पताकाहरू झुण्ड्याएको,,2026-06-03 17:20:45.072620,5,f20c5e16cd03414cabb6d0bca53804a9
clip_491,annotation_491,क्यामेरामा घामको र प्रकाशको कारणले बस र त्यसमाथि बसेका मानिसहरू कालो देखिएका छन्,बाटोमा गाडी गुडिरहेको,खुला आकाश अनि घाम मज्जाले लागेको अनि पछि घाम डुब्न लाग्दा क्षितिज देखिएको,,2026-06-12 07:57:01.990627,5,d5448e5aee2e4ae8b39d5c97d22d70fe
clip_492,annotation_492,केटा,केटा हिँडिरहेको छ,नीलो आकाश,,2026-06-04 12:05:17.232978,7,d684c7cd7aa749a1aca569803c3695b2
clip_493,annotation_493,"घाटीमा तिलहरी, शिरमा शिरबन्दी अनि चोलो लगाएको",केटीहरू गाउँको बाटो हिँड्दै,गाउँ घरको बाटो,,2026-06-04 12:56:15.024624,5,8e7be9908b2c4efeb56a2daad67c222e
clip_494,annotation_494,एक नेपाली युवक र एक नेपाली महिला,हेर्दै,"फूल, हरियाली",,2026-06-05 10:24:37.916979,4,303fe2048cf242cb892a7a2b0d6b53f3
clip_495,annotation_495,दौरा सुरुवाल लगाएका केटाहरू अनि गुन्यू चोलो लगाएका केटीहरू आँगनमा बसेका,नेपाली पोसाक लगाएका केटा र केटीहरू गीत गाउँदैछन् भने एक जना केटा र केटी उभिएर हात समातेर नाचिरहेका छन्,एउटा ठूलो आँगन भएको दुई तले पुरानो घरको कौसीमा मकै झुण्ड्याएको,,2026-05-29 10:26:12.090559,5,3fa8eaad32b34509b33823c7c065cac3
clip_496,annotation_496,एउटा केटाले कालो टोपी लगाएको,केटाले आफ्नो हात त्यो कालो टोपीतिर लग्दै गरेको छ अनि उसले अगाडि हेर्दैछ,धमिलो भित्ता,,2026-06-12 18:30:09.660053,7,b08b9c910d254b3fb6ac0d0259b6cef2
clip_497,annotation_497,एउटा केटा सेतो सर्ट र क्याप लगाएको हातमा किताब बोकेर टेलिफोन बुथभित्र उभिएको,एउटा केटाले टेलिफोन बुथबाट कल गर्दै,सिसा नभएको टेलिफोन बुथमा रातो टेलिफोन,,2026-05-29 10:36:11.231463,5,49623723ca25478d889b8030c924e7cc
clip_498,annotation_498,बाइकमा केटी र केटा बसेका,हरियो रङको बुलेट बाइक पहेंलो कपडा लगाएकी केटीले चलाइरहेकी,बाटोको साइडमा केराको बगान देखिएको,,2026-05-29 08:39:55.502044,5,6a40b9d3291043f697c62f710d4a6ca4
clip_499,annotation_499,हरियो घाँसमा एकातिर पराल र अर्कोतिर डोको छ भने बीचमा नेपाली पोसाक लगाएका केटीहरू देखिन्छन्,बीचकी अभिनेत्री साथसाथै सह-नर्तकीहरू कम्मरमा हात राखेर नाचिरहेको देखिन्छ,"ठूला परम्परागत घरहरू जहाँ डोको, फर्सी र मकै झुण्ड्याएको देखिन्छ",,2026-05-29 18:05:56.898934,5,a84b3ff929164b39b819e08227e432ad
clip_500,annotation_500,एउटा दाह्री जुँगा फुलेको केटो,राम्री केटीलाई देखेर केटो गहिरो सोचमा,पृष्ठभूमि धमिलो छ।,,2026-06-04 17:59:50.721161,5,f02964881a7f4ee6bde866c909f91df9
clip_501,annotation_501,दुईवटा माइक स्ट्यान्ड एउटा ड्रम अनि गिटार,"तीन जना केटाहरू ड्रम, गिटार बजाउँदै गीत गाउँदैछन्",पहेंलो डिस्को बत्ती बलेको अनि पछाडिबाट धुवाँ देखिएको छ,,2026-05-29 10:57:16.777028,5,32cc83c1e0fa4041a0536e41c5fb7d0c
