clip_id,start_time,end_time,duration,scene_index,annotation_count,is_active,clip_created_at,source_video_id,youtube_url,youtube_video_id,title,status,source_created_at,processed_at
clip_143,70.417,75.458,5.042,22,1,1,2026-05-29 08:49:11.851664,6528b3303a544ff78a48dd18700c3110,https://youtu.be/49l3WFQe0Q4?si=cVRJAnQ4WykDH7x0,49l3WFQe0Q4,"PHOOL HOINA - ""ROSE"" Movie Song || Pradeep Khadka, Miruna Magar || Pratap Das, Prabisha Adhikari",done,2026-05-29 08:45:55.072146,2026-05-29 08:49:11.862036
clip_144,81.583,84.958,3.375,24,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_145,165.708,169.792,4.083,94,1,1,2026-05-29 10:19:55.508307,5e7eeee8c77747c09605771e55076128,https://youtu.be/5_PvN3RHFb8?si=lC__nt8WBxhzT1Es,5_PvN3RHFb8,SARAK SARAK - D1 ft @Shadowgmusic-Thachani x NAMUNA x PIRTAM | Prod - @iczbeats OFFICIAL M/V,done,2026-05-29 10:16:22.350957,2026-05-29 10:19:55.513195
clip_146,58.875,62.042,3.167,15,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_147,100.583,105.708,5.125,26,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_148,49.667,54.25,4.583,13,1,1,2026-05-29 06:57:49.097436,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_149,116.199,119.369,3.17,39,1,1,2026-05-29 09:01:52.661556,f5245afc38514c1aaa51a75833b7b84d,https://youtu.be/2mjx95RGtxQ?si=yWggcqBAner5PUc-,2mjx95RGtxQ,"Kehar Sing Limbu - Sarara Sarara Official Music Video ft.Nimesh Thapa, Losina Shakya | Kehar& Lunga",done,2026-05-29 08:59:46.046935,2026-05-29 09:01:52.675391
clip_150,70.542,74.458,3.917,16,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_151,36.5,41.833,5.333,10,1,1,2026-05-29 06:57:49.097436,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_152,188.083,191.167,3.083,53,1,1,2026-05-29 10:12:54.758361,fab4b0ef729943609f60470721f6e5bd,https://youtu.be/EhLOksRnCU0?si=TZgxmsKDLw7CMZVZ,EhLOksRnCU0,"Phool Pati Bhakera || Superhit Song || Nepali Movie BHAROSA Song || Shree Krishna, Dilip, Arunima",done,2026-05-29 10:10:43.244964,2026-05-29 10:12:54.763171
clip_153,20.84,27.36,6.52,6,1,1,2026-05-29 08:44:04.087424,de79efe7d9734056b1305ea7cf253771,https://youtu.be/HAcLoqZO-Z0?si=gJN6bPj55VOf03x6,HAcLoqZO-Z0,Sushant KC - Bardali ft. Indrakala Rai (Official Music Video),done,2026-05-29 08:40:50.888193,2026-05-29 08:44:04.097547
clip_154,106.208,109.958,3.75,32,1,1,2026-05-29 08:48:04.634205,5aa8d52aaa864b1db52372343f8de3ce,https://youtu.be/p7wDS1VV3n4?si=2nH1sAIu8tzbl1Yv,p7wDS1VV3n4,"RUKUM MAIKOT - New Nepali Movie khusma Song 2024 | Ft. Dhiraj Magar, Upasana Singh Thakuri",done,2026-05-29 08:42:48.330387,2026-05-29 08:48:04.649851
clip_155,189.208,198.958,9.75,54,1,1,2026-05-29 06:58:03.064109,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_156,69.458,74.917,5.458,24,1,1,2026-05-29 10:12:54.758361,fab4b0ef729943609f60470721f6e5bd,https://youtu.be/EhLOksRnCU0?si=TZgxmsKDLw7CMZVZ,EhLOksRnCU0,"Phool Pati Bhakera || Superhit Song || Nepali Movie BHAROSA Song || Shree Krishna, Dilip, Arunima",done,2026-05-29 10:10:43.244964,2026-05-29 10:12:54.763171
clip_157,104.56,109.12,4.56,30,1,1,2026-05-29 10:19:12.829202,25fe750a1bb849a0b6d928387418f5aa,https://youtu.be/cCxjAMIB0-k?si=JIx-gx4Y9BvmLqVT,cCxjAMIB0-k,Parkhaima - Raju Lama (Mongolian Heart) | Official Video | Iconic Nepali Pop Song | Music Nepal,done,2026-05-29 10:16:09.590108,2026-05-29 10:19:12.836263
clip_158,42.292,46.292,4.0,14,1,1,2026-05-29 10:10:06.718441,1d01140843214331abf02b8313e7c460,https://youtu.be/1Iyc2wNHpLs?si=WUCsWJvYwhYZXUnQ,1Iyc2wNHpLs,"Chari Ko Ghar Gudaima Bhaye (HD) - Nepali Movie HAMI TEEN BHAI Song || Rajesh Hamal, Rekha Thapa",done,2026-05-29 10:03:17.472258,2026-05-29 10:10:06.725432
clip_159,29.083,32.167,3.083,7,1,1,2026-05-29 08:49:11.851664,6528b3303a544ff78a48dd18700c3110,https://youtu.be/49l3WFQe0Q4?si=cVRJAnQ4WykDH7x0,49l3WFQe0Q4,"PHOOL HOINA - ""ROSE"" Movie Song || Pradeep Khadka, Miruna Magar || Pratap Das, Prabisha Adhikari",done,2026-05-29 08:45:55.072146,2026-05-29 08:49:11.862036
clip_160,9.88,15.56,5.68,2,1,1,2026-05-29 08:44:04.087424,de79efe7d9734056b1305ea7cf253771,https://youtu.be/HAcLoqZO-Z0?si=gJN6bPj55VOf03x6,HAcLoqZO-Z0,Sushant KC - Bardali ft. Indrakala Rai (Official Music Video),done,2026-05-29 08:40:50.888193,2026-05-29 08:44:04.097547
clip_161,105.708,109.208,3.5,27,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_162,63.981,72.364,8.383,24,1,1,2026-05-29 09:01:52.661556,f5245afc38514c1aaa51a75833b7b84d,https://youtu.be/2mjx95RGtxQ?si=yWggcqBAner5PUc-,2mjx95RGtxQ,"Kehar Sing Limbu - Sarara Sarara Official Music Video ft.Nimesh Thapa, Losina Shakya | Kehar& Lunga",done,2026-05-29 08:59:46.046935,2026-05-29 09:01:52.675391
clip_163,59.042,62.083,3.042,13,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_164,107.042,110.083,3.042,38,1,1,2026-05-29 08:49:11.851664,6528b3303a544ff78a48dd18700c3110,https://youtu.be/49l3WFQe0Q4?si=cVRJAnQ4WykDH7x0,49l3WFQe0Q4,"PHOOL HOINA - ""ROSE"" Movie Song || Pradeep Khadka, Miruna Magar || Pratap Das, Prabisha Adhikari",done,2026-05-29 08:45:55.072146,2026-05-29 08:49:11.862036
clip_165,184.375,187.5,3.125,90,1,1,2026-05-29 06:57:23.795773,c1de4cfe6dc444bf9cddf68587d07eff,https://youtu.be/a7SrELch4_I?si=2BVtTBRBTeaWMQf2,a7SrELch4_I,Ekdev Limbu - Chameli [Official Music Video],done,2026-05-29 06:55:12.860827,2026-05-29 06:57:23.813093
clip_166,54.417,58.583,4.167,16,1,1,2026-05-29 08:48:04.633695,5aa8d52aaa864b1db52372343f8de3ce,https://youtu.be/p7wDS1VV3n4?si=2nH1sAIu8tzbl1Yv,p7wDS1VV3n4,"RUKUM MAIKOT - New Nepali Movie khusma Song 2024 | Ft. Dhiraj Magar, Upasana Singh Thakuri",done,2026-05-29 08:42:48.330387,2026-05-29 08:48:04.649851
clip_167,122.375,127.917,5.542,34,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_168,102.458,108.917,6.458,28,1,1,2026-05-29 06:58:03.063561,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_169,54.25,58.875,4.625,14,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_170,100.542,104.208,3.667,50,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
clip_171,223.473,227.936,4.463,107,1,1,2026-05-29 10:14:56.927022,29a14be8303c43f7b3066519f4c3ea68,https://youtu.be/90F3yetBUbo?si=QNSy647NAYBVFD0Z,90F3yetBUbo,"Simple Simple Kanchhi Ko | ANDAJ Nepali Movie Official Song | Rekha Thapa, Jiban Luitel | Dipak",done,2026-05-29 10:12:45.846745,2026-05-29 10:14:56.935688
clip_172,45.8,55.8,10.0,25,1,1,2026-05-29 09:01:36.246944,df1eae5bd6314ec6ae6370f004030270,https://youtu.be/kJTgA-aBwZA?si=3pLRs5uuf41bpAec,kJTgA-aBwZA,Wangden Sherpa & @Sushant_Ghimire  - Jun Na Heri [Official Video] ft. Roneeshma Shrestha,done,2026-05-29 08:59:02.838366,2026-05-29 09:01:36.254631
clip_173,189.167,196.5,7.333,23,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_174,170.042,174.292,4.25,19,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_175,261.417,267.625,6.208,71,1,1,2026-05-29 08:48:04.634205,5aa8d52aaa864b1db52372343f8de3ce,https://youtu.be/p7wDS1VV3n4?si=2nH1sAIu8tzbl1Yv,p7wDS1VV3n4,"RUKUM MAIKOT - New Nepali Movie khusma Song 2024 | Ft. Dhiraj Magar, Upasana Singh Thakuri",done,2026-05-29 08:42:48.330387,2026-05-29 08:48:04.649851
clip_176,168.667,173.292,4.625,49,1,1,2026-05-29 06:58:03.064109,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_177,153.708,157.917,4.208,40,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_178,298.167,301.292,3.125,79,1,1,2026-05-29 08:48:04.634205,5aa8d52aaa864b1db52372343f8de3ce,https://youtu.be/p7wDS1VV3n4?si=2nH1sAIu8tzbl1Yv,p7wDS1VV3n4,"RUKUM MAIKOT - New Nepali Movie khusma Song 2024 | Ft. Dhiraj Magar, Upasana Singh Thakuri",done,2026-05-29 08:42:48.330387,2026-05-29 08:48:04.649851
clip_179,167.918,171.254,3.337,84,1,1,2026-05-29 10:14:56.927022,29a14be8303c43f7b3066519f4c3ea68,https://youtu.be/90F3yetBUbo?si=QNSy647NAYBVFD0Z,90F3yetBUbo,"Simple Simple Kanchhi Ko | ANDAJ Nepali Movie Official Song | Rekha Thapa, Jiban Luitel | Dipak",done,2026-05-29 10:12:45.846745,2026-05-29 10:14:56.935688
clip_180,42.6,46.56,3.96,21,1,1,2026-05-29 10:19:03.523608,5c59b3cb33d14cdb9ca87fd1b3dcdb66,https://youtu.be/0DHzlmoixtM?si=L4qah35V9Dtn7sHH,0DHzlmoixtM,B-8EIGHT - Maichyang (Official Music Video) Prod by Roman Bajracharya,done,2026-05-29 10:15:53.995422,2026-05-29 10:19:03.534504
clip_181,174.292,177.958,3.667,20,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_182,82.083,92.083,10.0,8,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_183,110.0,114.083,4.083,52,1,1,2026-05-29 10:19:55.508307,5e7eeee8c77747c09605771e55076128,https://youtu.be/5_PvN3RHFb8?si=lC__nt8WBxhzT1Es,5_PvN3RHFb8,SARAK SARAK - D1 ft @Shadowgmusic-Thachani x NAMUNA x PIRTAM | Prod - @iczbeats OFFICIAL M/V,done,2026-05-29 10:16:22.350957,2026-05-29 10:19:55.513195
clip_184,80.583,90.292,9.708,29,1,1,2026-05-29 10:12:54.758361,fab4b0ef729943609f60470721f6e5bd,https://youtu.be/EhLOksRnCU0?si=TZgxmsKDLw7CMZVZ,EhLOksRnCU0,"Phool Pati Bhakera || Superhit Song || Nepali Movie BHAROSA Song || Shree Krishna, Dilip, Arunima",done,2026-05-29 10:10:43.244964,2026-05-29 10:12:54.763171
clip_185,111.375,116.167,4.792,10,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_186,144.353,148.815,4.463,59,1,1,2026-05-29 09:01:52.661556,f5245afc38514c1aaa51a75833b7b84d,https://youtu.be/2mjx95RGtxQ?si=yWggcqBAner5PUc-,2mjx95RGtxQ,"Kehar Sing Limbu - Sarara Sarara Official Music Video ft.Nimesh Thapa, Losina Shakya | Kehar& Lunga",done,2026-05-29 08:59:46.046935,2026-05-29 09:01:52.675391
clip_187,63.833,69.458,5.625,23,1,1,2026-05-29 10:12:54.758361,fab4b0ef729943609f60470721f6e5bd,https://youtu.be/EhLOksRnCU0?si=TZgxmsKDLw7CMZVZ,EhLOksRnCU0,"Phool Pati Bhakera || Superhit Song || Nepali Movie BHAROSA Song || Shree Krishna, Dilip, Arunima",done,2026-05-29 10:10:43.244964,2026-05-29 10:12:54.763171
clip_188,204.083,209.458,5.375,50,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_189,76.28,80.24,3.96,56,1,1,2026-05-29 10:15:23.402670,d3d0acae17f044f1a996b044c4029ed1,https://youtu.be/A0GOxBvHNNg?si=K9CfqGAJ315ICyWo,A0GOxBvHNNg,Man Magan – Deepak Bajracharya | New Nepali Song | Official Music Video,done,2026-05-29 10:12:25.806959,2026-05-29 10:15:23.407966
clip_190,194.083,197.083,3.0,70,1,1,2026-05-29 08:49:11.852194,6528b3303a544ff78a48dd18700c3110,https://youtu.be/49l3WFQe0Q4?si=cVRJAnQ4WykDH7x0,49l3WFQe0Q4,"PHOOL HOINA - ""ROSE"" Movie Song || Pradeep Khadka, Miruna Magar || Pratap Das, Prabisha Adhikari",done,2026-05-29 08:45:55.072146,2026-05-29 08:49:11.862036
clip_191,115.667,119.292,3.625,54,1,1,2026-05-29 10:19:55.508307,5e7eeee8c77747c09605771e55076128,https://youtu.be/5_PvN3RHFb8?si=lC__nt8WBxhzT1Es,5_PvN3RHFb8,SARAK SARAK - D1 ft @Shadowgmusic-Thachani x NAMUNA x PIRTAM | Prod - @iczbeats OFFICIAL M/V,done,2026-05-29 10:16:22.350957,2026-05-29 10:19:55.513195
clip_192,139.667,144.375,4.708,41,1,1,2026-05-29 06:58:03.064109,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_193,197.072,200.117,3.045,76,1,1,2026-05-29 09:01:52.668731,f5245afc38514c1aaa51a75833b7b84d,https://youtu.be/2mjx95RGtxQ?si=yWggcqBAner5PUc-,2mjx95RGtxQ,"Kehar Sing Limbu - Sarara Sarara Official Music Video ft.Nimesh Thapa, Losina Shakya | Kehar& Lunga",done,2026-05-29 08:59:46.046935,2026-05-29 09:01:52.675391
clip_194,205.333,208.792,3.458,101,1,1,2026-05-29 06:57:23.795773,c1de4cfe6dc444bf9cddf68587d07eff,https://youtu.be/a7SrELch4_I?si=2BVtTBRBTeaWMQf2,a7SrELch4_I,Ekdev Limbu - Chameli [Official Music Video],done,2026-05-29 06:55:12.860827,2026-05-29 06:57:23.813093
clip_195,42.0,45.462,3.462,16,1,1,2026-05-29 09:01:52.661556,f5245afc38514c1aaa51a75833b7b84d,https://youtu.be/2mjx95RGtxQ?si=yWggcqBAner5PUc-,2mjx95RGtxQ,"Kehar Sing Limbu - Sarara Sarara Official Music Video ft.Nimesh Thapa, Losina Shakya | Kehar& Lunga",done,2026-05-29 08:59:46.046935,2026-05-29 09:01:52.675391
clip_196,179.625,184.167,4.542,46,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_197,65.2,68.76,3.56,32,1,1,2026-05-29 10:19:03.523608,5c59b3cb33d14cdb9ca87fd1b3dcdb66,https://youtu.be/0DHzlmoixtM?si=L4qah35V9Dtn7sHH,0DHzlmoixtM,B-8EIGHT - Maichyang (Official Music Video) Prod by Roman Bajracharya,done,2026-05-29 10:15:53.995422,2026-05-29 10:19:03.534504
clip_198,158.958,162.0,3.042,76,1,1,2026-05-29 08:49:49.913356,1d131081f3894ac2abe84ef9fdbb3fc0,https://youtu.be/xIZISD1JqoQ?si=5kODx8JowIw-JVIp,xIZISD1JqoQ,Sailo Ma Charghare『Official Music Video』- Bishwo Dong || Ft. Alisha Rai | Bijay Dong | Sushil Waiba,done,2026-05-29 08:45:36.372401,2026-05-29 08:49:49.919132
clip_199,242.375,246.208,3.833,153,1,1,2026-05-29 10:19:55.508307,5e7eeee8c77747c09605771e55076128,https://youtu.be/5_PvN3RHFb8?si=lC__nt8WBxhzT1Es,5_PvN3RHFb8,SARAK SARAK - D1 ft @Shadowgmusic-Thachani x NAMUNA x PIRTAM | Prod - @iczbeats OFFICIAL M/V,done,2026-05-29 10:16:22.350957,2026-05-29 10:19:55.513195
clip_200,31.72,35.8,4.08,16,1,1,2026-05-29 10:19:03.523608,5c59b3cb33d14cdb9ca87fd1b3dcdb66,https://youtu.be/0DHzlmoixtM?si=L4qah35V9Dtn7sHH,0DHzlmoixtM,B-8EIGHT - Maichyang (Official Music Video) Prod by Roman Bajracharya,done,2026-05-29 10:15:53.995422,2026-05-29 10:19:03.534504
clip_201,150.417,154.958,4.542,70,1,1,2026-05-29 06:57:23.795773,c1de4cfe6dc444bf9cddf68587d07eff,https://youtu.be/a7SrELch4_I?si=2BVtTBRBTeaWMQf2,a7SrELch4_I,Ekdev Limbu - Chameli [Official Music Video],done,2026-05-29 06:55:12.860827,2026-05-29 06:57:23.813093
clip_202,208.792,214.792,6.0,102,1,1,2026-05-29 06:57:23.795773,c1de4cfe6dc444bf9cddf68587d07eff,https://youtu.be/a7SrELch4_I?si=2BVtTBRBTeaWMQf2,a7SrELch4_I,Ekdev Limbu - Chameli [Official Music Video],done,2026-05-29 06:55:12.860827,2026-05-29 06:57:23.813093
clip_203,16.167,26.167,10.0,2,1,1,2026-05-29 10:16:17.687713,566424dd77e840919b0bd4df8e1b70fc,https://youtu.be/eGPJjtvXAiM?si=o3xaQIQ95Nh2avXt,eGPJjtvXAiM,"Kehi Kadam - Full Video Song | Nepali Movie BATO MUNIKO PHOOL 2 Song | Yash Kumar, Jaljala Pariyar",done,2026-05-29 10:14:28.430664,2026-05-29 10:16:17.693539
clip_204,103.061,107.441,4.379,34,1,1,2026-05-29 09:01:52.661556,f5245afc38514c1aaa51a75833b7b84d,https://youtu.be/2mjx95RGtxQ?si=yWggcqBAner5PUc-,2mjx95RGtxQ,"Kehar Sing Limbu - Sarara Sarara Official Music Video ft.Nimesh Thapa, Losina Shakya | Kehar& Lunga",done,2026-05-29 08:59:46.046935,2026-05-29 09:01:52.675391
clip_205,58.208,62.292,4.083,22,1,1,2026-05-29 06:58:03.063561,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_206,230.417,234.875,4.458,63,1,1,2026-05-29 06:58:03.064109,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_207,113.75,119.0,5.25,37,1,1,2026-05-29 10:12:54.758361,fab4b0ef729943609f60470721f6e5bd,https://youtu.be/EhLOksRnCU0?si=TZgxmsKDLw7CMZVZ,EhLOksRnCU0,"Phool Pati Bhakera || Superhit Song || Nepali Movie BHAROSA Song || Shree Krishna, Dilip, Arunima",done,2026-05-29 10:10:43.244964,2026-05-29 10:12:54.763171
clip_208,154.24,162.12,7.88,75,1,1,2026-05-29 09:01:36.247043,df1eae5bd6314ec6ae6370f004030270,https://youtu.be/kJTgA-aBwZA?si=3pLRs5uuf41bpAec,kJTgA-aBwZA,Wangden Sherpa & @Sushant_Ghimire  - Jun Na Heri [Official Video] ft. Roneeshma Shrestha,done,2026-05-29 08:59:02.838366,2026-05-29 09:01:36.254631
clip_209,61.167,64.625,3.458,18,1,1,2026-05-29 08:49:11.851664,6528b3303a544ff78a48dd18700c3110,https://youtu.be/49l3WFQe0Q4?si=cVRJAnQ4WykDH7x0,49l3WFQe0Q4,"PHOOL HOINA - ""ROSE"" Movie Song || Pradeep Khadka, Miruna Magar || Pratap Das, Prabisha Adhikari",done,2026-05-29 08:45:55.072146,2026-05-29 08:49:11.862036
clip_210,49.32,53.6,4.28,43,1,1,2026-05-29 10:15:23.402670,d3d0acae17f044f1a996b044c4029ed1,https://youtu.be/A0GOxBvHNNg?si=K9CfqGAJ315ICyWo,A0GOxBvHNNg,Man Magan – Deepak Bajracharya | New Nepali Song | Official Music Video,done,2026-05-29 10:12:25.806959,2026-05-29 10:15:23.407966
clip_211,78.125,88.125,10.0,24,1,1,2026-05-29 06:58:03.063561,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_212,120.64,124.68,4.04,83,1,1,2026-05-29 08:44:13.577517,3edc450bdb984b66b13d4bfba4b314cd,https://youtu.be/Po6u6iT4YnU?si=nFxAcgSA0OwKGRnp,Po6u6iT4YnU,Sushant KC - Pahuna (Official Music Video),done,2026-05-29 08:41:45.171768,2026-05-29 08:44:13.581994
clip_213,144.375,149.208,4.833,42,1,1,2026-05-29 06:58:03.064109,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
