clip_id,annotation_id,subject_nepali,action_nepali,background_object_nepali,note_nepali,submitted_at,user_id,task_id
clip_157,annotation_157,"फ़्रमे म एउत केति र एउत केति छ्हन्. केतो ले निलो जेअन्स् र सेतो फ़ुल्ल्-स्लेएवेस् त्-स्हिर्त् लगयेको छ्ह, भने केति ले रअतो छोल्य र कअलो फ़रिय अनि घति म मल लगयेकि छिन्.",क्तो लेय् केति को हअत् समत्दै खुसि भयेर त्यो हर्यो दन्द को घस्स् मथि एक्-अर्कको पछदि दौदिरहेक छ्हन्.,"यो स्चेने एउत एक्दमै सुन्दर्, हर्योभ्रयो पहअद् को दन्द म खिछियेको छ्ह. पछदि पत्ति घन रुख् हरु र हर्यो घस् देखिन्छ्ह",,2026-06-12 20:51:38.606626,5,5c310b9b49724a05ba82126cc4dcbd44
clip_158,annotation_158,चोअत् लगयेको मुख्य नयेक् अनि सरेए लगयेको मुख्य नयिक को कपल् म हेउ तसेको,हेउ पर्दै छअ अनिइ उनि हरु नछ्दै छ्हन्,"छरि तिर हेउ परेर ओरि परि को बोअत्, बिरुwअ लै हेउ लेय् धकेको",,2026-06-12 07:07:34.605974,5,14a1159194a744b4ab16de69f68eed06
clip_159,annotation_159,क्त्,क्त् हिदिर छ,पहद् छ,,2026-06-04 12:05:33.619960,7,0798542621b545b48c4345a3f3369899
clip_160,annotation_160,बिछ् को घुमुरो कपल् वको केत लेय् सेतो कुर्थ अन्द् सेतो स्wअल् लको छ्ह,"बिछ् को केत लेय् मिके समतेर गेएत् गौदै, मथि कौसिइ म उबियेको केति हरु लै हेरि रहेको छ्ह",पxअदि सेतो पर्द अनि झिलिमिलि बत्ति देखिन्छ्ह,,2026-06-02 07:35:00.603137,5,09d7bcd76c5443028fc7401597883a81
clip_161,annotation_161,नेपलि युwअक्,फुल् तिप्दै,"एक् नेप्ललि महिल अअकस्ह् नियल्दै, फुल् को बोत्",,2026-06-05 10:17:52.901301,4,4c1f7b746d9843f0acfc8b0264f77205
clip_162,annotation_162,गअदि,गअदि हिदिरxअ,खोल छ,,2026-06-04 12:47:38.533990,7,26ec1f75fce04c3f9919ccd73b92be65
clip_163,annotation_163,एक् जन युwअक्,बोर भित्र खोज्दै,तयर्,,2026-06-05 10:04:39.181488,4,fa005c2e12f3401c98e5836ca71a99db
clip_164,annotation_164,क्त र क्त्,क्त ले क्त् लै हुग् गरिरxअ,समुन्द्र,,2026-06-04 12:09:19.402007,7,1985ac1a048a4a05b648eb6cad16dc26
clip_165,annotation_165,तौको म रतो रुमल् बधेको केत,नछ्दै,थरु महिल हरु नछिरहेकि छ्हिन्,,2026-06-03 17:47:01.150805,4,fa19db9e2f314511a54159a3763821f5
clip_166,annotation_166,मन्xएय् हरु लेय् मगर् समुदये को पोसक् लगको देखिन्छ्ह,एउत सुन्दर् हथ् बधेको को केत गेएत् गौदै अनि अअफ़्नो प्रेमिक लैइ हेअर्दै छ्ह. पxअदि क मxएय् हरु हथ् उथौदै नछ्दै गरेको देखिन्छ्ह्ह,"मैदन् म छरै तिर रन्ग्बि छन्गि कपद को छ्होतो-छ्होतो त्रि-कोन् अअकर् जस्तो वयेको, दोरि म झुन्दयेको छ्ह. येस्ह्को पर्यो कुनै मेल र उतसब् को बेल म गरिछ्ह",,2026-06-03 16:48:49.895926,5,eec65614207f43df8b1c596a6a79086b
clip_167,annotation_167,स्हिर्त्,क्त उथेको अनि क्त् को स्होउल्देर् म हअत् रखेको,wअल्ल्,,2026-05-30 05:24:30.686385,7,7f69fa44bae647118bab849ef2d1a787
clip_168,annotation_168,क्त्,क्त् नछिरको,दोको र बच्क्ग्रोउन्द् दन्चेर्,,2026-06-03 17:58:37.623788,7,84512032ef284a23b481a0dc4bda7c70
clip_169,annotation_169,दुइ जन केति हरु नेपलि पोसक् लगयेक,दुइ जन केति रतो छोलो अनि घति म तिलहरि लगयेको हथ् म बत्ति झुन्दयेर अऔदै,रति को बेल घर् को धोक खुल्ल छ्ह,,2026-05-29 10:06:11.189506,5,7f2a3cbf796c4cc994461a884aa18cb1
clip_170,annotation_170,"Dhunga ley banako ghar ko aagai aagadi sherpa samudaye ko posak (छुबा, पाङदेन, रातो-सुन्तला आउटर) lagaki eauti keti",घर् को छेउ मन् चमेर म फ़चिअल् एxप्रेस्सिओन् दिदै नछ्दै गरेको,यो स्चेने कुनै पहध् को गौले भग् जह पछ्हदि हेउ लेय् धकेको अग्ल अअग्ल हिमल् अनि पहध् हरु देख्न सकिन्xअ,,2026-06-12 07:41:45.902337,5,b85e1a6eb532467d87057de8ee7b0906
clip_171,annotation_171,एउत महिल र एउत पुरुस्ह्. महिलले द्रेस्स् लगयेकि छ्हिन् र पुरुस्ह्ले बैजनि स्हिर्त् र जेअन्स् लगयेको छ्ह.,दुबैजन सन्गै हिद्दै कुर गर्दै गै रहेको देखिन्छ्ह.,"खुल्ल अअन्गन्, सेतो कुर्सि र तब्लेहरु, धुन्गको सिन्दि, इतको भित्त, र घर्.",,2026-06-12 10:44:00.340365,4,d4f2f98bee7c49648e5b792ea5662492
clip_172,annotation_172,क्त र क्त्,क्त र क्त् कुदिरxअन्,थे बच्क्ग्रोउन्द् इस् फ़ुल्ल् ओफ़् ग्रेएनेर्य्.,,2026-06-04 12:41:31.132207,7,1c6a0c2f72174375bc81693a8895e965
clip_173,annotation_173,एऔत क्त र केति,अअगो म हथ् सेक्दै दुइ जन क्त र केति,अधर्यो कोथ,,2026-06-01 11:26:57.220953,5,9e0038c1a5b44cc990651d63837d52d7
clip_174,annotation_174,"निलो जेअन्स् को जच्केत् लगको, अनि जुन्ग रखेको एऔत क्त",क्त अअख अअख मिलै मुस्कअन् दिदै मस्किदैइ छ्ह,सुन्दर् सुर्य को किरन् देखेको,,2026-06-01 11:19:34.835906,5,455c08ff0f804407b4493e7ac409df35
clip_175,annotation_175,"पतुक, गुनिउ, छोलो , घलेक् परम्परगत् मगर् पोसक्",हथ् खुत्त को तअल् मिलयेर नछ्दै,"छरै तिर हरियो घस्, सपत् थौम पतक हरु झुन्दको",,2026-06-04 11:56:51.603336,5,d1aee4401c434a9f885fd19393cae8cf
clip_176,annotation_176,क्त र क्त्,तौको निर हअत् लगेर नछ्य,घर् छ,,2026-06-03 18:00:02.712693,7,0a168dbf2068474ab343253b3b7fb857
clip_177,annotation_177,पस्ह्छिमे पोसक् लगको कत र केति हरु,क्त र केति हरु हथ् खुत्त छलयेर नछि रहेको छ्हन्,दुइत झयल् वयेको थुलो कोथ म बत्ति झिमिक् झिमिक् गरि रहेको,,2026-05-29 10:44:53.941557,5,25563f9fa8444996ada5df9abacbed21
clip_178,annotation_178,"मगर् पोसक् (धक तोपि, इस्त चोअत्, पतुक, छोलि, गुनिउ र परम्परगत् सिक को मल) लगयेक",रमैलो पर म तलि बजौदै अनि नछ्दैइ,छौर् म कुनै कर्यकरम् wअ उत्सब् को लगि सबै जन वेल वयेको,,2026-06-04 12:01:31.348878,5,a21b6184dd71432a979ed57b37bf98b4
clip_179,annotation_179,सेतो र कलो मिसियेको छितुwअ जस्तो बुत्तेय् तोप् लयेकि खुल्ल कपल् वयेकि एक् जन युwअति र खैरो फ़ुल्ल् स्लेएवे त्स्हिर्त् लयेक घति म छन्दि को छैन् वयेको एक् युwअ,महिल छन्छलेय् अअन्दज् म युब पुरुस्ह् लै अफ़्नो कुर रख्दै छिन् वनेय् युब पुरुस् उन्को कुर सुन्दै मुस्कुरौदै सन्ग् सन्गै हिन्दिरहेक छन्,एउत लमो र कअथ् क थम्भ हरुलेय् बनेको छनो सहित्को चोर्रिदोर् र पछदि रतो इत्त लेय् बनेको घेरो,,2026-06-12 10:26:32.019263,6,a68246b6b0944404b18cf6bc7498394f
clip_180,annotation_180,"अच्तोर् एउत बिसेस्ह् सअन्स्क्रितिक् र मोदेर्न् लोओक् को चोम्बिनतिओन् को पोसक् म उभियेक छ्हन्. उनिले स्त्रिपेस् भयेको खर्नि रन्ग् को कुर्त, मथि बत रअतो-सएतो बोर्देर्स् भयेको कपद , कअलो पन्त् अनि छस्म, र तौकोम एउत हत् लगयेक छ्हन्",अच्तोर् नछ्दै र रमिलो हन्द् गेस्तुरेस् गर्दै एनेर्गेतिच् रुप म हिप्-होप् स्त्य्ले को दन्चे र लिप्-स्य्न्चिन्ग् गरिरहेक छ्हन्,"यो स्चेने एउत हिमलि गौन् को परिवेस्ह् म खिछियेको छ्ह. पछदि पत्ति धुन्ग ले बनेक पुरन घर् हरु, र थुद-थुद नन्ग पहअद् हरु देखिन्छ्हन्.",,2026-06-12 16:02:57.200651,5,835bcd8fd8a54873b3ac4735c3ecbb52
clip_181,annotation_181,हरियो पतलो थुल थुल हग वयेक रुख् हरु,मस्त कुहिरो लगै छ्ह्ह,"थुल थुल रुछ् लै धकि रहेको, कस्ह्तो सुन्दर् द्रिस्ह्य",,2026-06-01 11:24:14.146462,5,c64fbbc6ca5546eaa4ea93c17ddddc28
clip_182,annotation_182,एऔत पहदि पोसक् लगको सुन्दर् केति र एक् जन क्त अधर्यो कोथ वित्र,दुबै जन मिलेर wओओल् निकल् छ्हन्. क्त लेय् केति लै अअफ़ुले निकलेको wओओल् दिन्xअ,अधर्यो कोथ,,2026-05-29 19:27:23.731346,5,6b8905bce4e2493ea336859c42bd2bc1
clip_183,annotation_183,युwअ पुरुस्ह् हरु,नछ्दै र बन्दुक् बोक्दै,गौन्को अअन्गन् र बन्दुक्,,2026-06-20 03:08:53.267558,8,b232ccfdd19d4281875414154a9d8359
clip_184,annotation_184,"धक बुत्तको इस्तकोत् र कम्मर् म पतुक बधेक एक् युwअक् र उन्को दय बय बुत्तेय्धर् छोलि, फ़रिय र पहेलो पोतेय् लगयेक दुइ युwअति हरु",समुहिक् नेपलि लोक्न्त्रिय गरिरहेक,मन्दिर् wअ दुर्बर् परिसर्को खुल्ल थौ र अन्य सन्स्क्रितिक् पोसक् लगयेक सहयेक् भुमिक म कलकअर् हरु,,2026-06-12 09:45:27.750847,6,6ff01753cd7f4aa199ea766841175f3f
clip_185,annotation_185,नेप्लै पोसक् लगयेको एऔत लमो कपल् वको क्त र एऔति सुन्दर् रतो गल वयेको केति,"दुबै जन सन्गै हिद्दै, लमो सुस्तेर तनेर गुफ़्फ़् गर्दै छ्हन्. हरियो घस् म बख्र छरेको देखिन्छ","छरै तिर हरियलि, छिसो अन्द् सुस्त हwअ छलेको",,2026-05-29 19:32:31.808111,5,b3b24c3675df4fc8a52458c170c35c25
clip_186,annotation_186,हरियो घस् को मथि एऔत केत र केति,"केति को कध् म हथ् रखि, केत र केति नछ्दै रोमन्चे गर्दै",थुल थुल हिमल् पहध् हरु,,2026-06-04 13:00:49.653507,5,7de408106a9b4fd5a9ee10097a11e75b
clip_187,annotation_187,बुत्त वयेको इस्तकोत् र जेअन्स् को पन्त् लगयेक दुइ युwअ हरु सन्गै कुर्थ सुर्wअल् तथ गुन्यो छोलि र गल म पोतेय् लगयेक महिल युwअति हरु,एक् सअथ् अफ़्नो अफ़्नो हअथ् हwअ म उथयेर समुहिक् लोक्न्रित्य गरिरहेक,दुर्बर् छेत्र जस्तो देखिनेय् पुरनो सैलिक सम्रछन हरु वयेको खुल्ल परिसर्,,2026-06-12 09:40:18.813184,6,cc8acb4d1eae434daf48658a00a86b60
clip_188,annotation_188,क्त,क्त बोलिरछ,wअल्ल् र लिघ्त्,,2026-06-03 17:52:49.291253,7,3b95c66e47b44928b79371aba8c44489
clip_189,annotation_189,नेwअरि पहिरन् लगयेक पुरुस्ह् र महिल हरु,नछ्दै र गौदै गरेक छ्हन्,"रुख्, एत्त ले छ्हपेको घर्, नेwअरि पहिरन् म महिल र पुरुस्ह् हरु मदल् बजौदै, परल्",,2026-06-12 11:22:33.128557,4,ea68cf76247f4158981bf17bb975dc09
clip_190,annotation_190,क्त र क्त्,क्त ले क्त् लै हुग् गरिरxअ,समुन्द्र,,2026-06-04 12:11:52.594692,7,9ca34b5982294d16a349828ba631cb58
clip_191,annotation_191,पुरुस्ह्,बस्दै,कथ् को धोक अनि कुर्सि,,2026-06-20 03:12:47.979575,8,0125218d208049ccab11513a5a437d77
clip_192,annotation_192,धेरै मनिस् हरु केत र केति को उपस्थिति देखिन्छ्ह,मुख्य अभिनेत र अभिनेत्रि एक् अर्क लै हेअर्दै मस्किदै छ्हन्,कथ् को धछ म फ़र्सि झुन्द छ्ह,,2026-05-29 17:43:53.787448,5,d92f89f4f3f1431d91fa374584350df8
clip_193,annotation_193,कच्छि स्हगुरो धन्ग लेय् बनको बतो,मन्xएय् हरु बतो बत ओर्लिदै छ्हन्,मतो र धुन्ग लेय् बनको घर् हरु,,2026-06-04 17:49:32.267059,5,1ecc26e7a41146cf83d116e2f1ea3553
clip_194,annotation_194,"चिउँडोको मुनि सानो कोठी भएको, अनुहारमा मिठो मुस्कान लिएर, गुलाबी रंगको साडी र झुम्का लगाएकी एक सुन्दरी महिला",उभिएर अगाडि हेरिरहेकी,"अँध्यारो र धमिलो पृष्ठभूमि, साँझको झिलिमिली मधुरो नीलो र पहेंलो बत्तीहरूको चमक",,2026-06-04 18:06:23.309465,6,da75038ed79f4adc8170e6d5fcb81efd
clip_195,annotation_195,क्त,क्त हरु गेएत् गैरxअन्,घर् हरु छ,,2026-06-04 12:46:38.119091,7,5b1dbdac98624e8e976089006a749fc2
clip_196,annotation_196,सेतो र च्रेअम् रन्ग्को ब्लश्शेर् लगयेको एक् युबक्,युब गोजि म हथ् रखेर बिस्तरै गोजि म हथ् रखेर हिद्दै,"हल्क उजल्यो वयेको भित्रि थौ, सजwअति बस्तु हरु देखिन्छ्ह",,2026-05-29 11:07:22.980966,5,efea600f85de47f8ab7181a0d5da907d
clip_197,annotation_197,"Eauti akarsak keti ley Himali bheg (Manang/Mustang) ma laginge parampargat Tibetan/Himali saanskritik posak ""Chuba"" (चुबा) lagayeki chin ra kmar ma raato sash badhiyeko chha. Unile shir ma akarsak patthar ley baneko headpiece pani lagayeki chin.",एक्दम् खुसि र हसिलो एxप्रेस्सिओन् क सथ् उनि हिद्दै गरेको,गौन्ले परिवेस्ह् म धुन्ग मतो लेय् बनेको घर्. पछ्हदि नन्गो पहध् हरु अनि अअझै पर तिर हेउ लेय् धकेको हिमल् देखिन्छ्ह.,,2026-06-12 16:09:44.333249,5,479e4c1315db46b6b1c59517788b0953
clip_198,annotation_198,अअगन् म मगर् पोसक् लगयेक केत हरु,गेएत् को तअल् मिलै दम्फु बजौदै,परम्परगत् घर् को अअगदि एऔत अअगन्,,2026-06-04 12:32:03.342517,5,43959e08246545b5825ab2c624d23a6a
clip_199,annotation_199,"धेरै जन युwअ हरु, जस्म केहि जन को हअत् म बन्दुक् छ",हअत् म बन्दुक् उछअलेर सन्गै नछ्दै रमैलो गर्दै छन्,"इत्त को भित्त, रन्गिन् पतक, तर अअकर् को बत्ति र सजwअत् भयेको पर्त्य् जस्तो इन्दोओर् थौ म",,2026-07-11 05:09:41.332825,4,0d348c9106b84eecb9f5a4a13e93f39d
clip_200,annotation_200,"लमो फ़िजरियेको कपल्, तौको म बिस्हेस्ह् पत्थर् लेय् बनेको सिर्बन्दि, कअन् निलो पत्थर् को झुम्क अनि सन्स्क्रितिक् पोसक् लगयेकि एऔति सुन्दर् अकर्सक् केति.","केति ले त्यो सनो कअलो बख्र को पअथो लै अफ़्नो कअख्म समत्दै, अन्गलो हलेर मसर्दै",गौन्ले परिवेस्ह् म बनेको परम्पर्गत् झोपदि जस्तो थौ,,2026-06-12 15:51:55.510035,5,7ba81a64d60a4bf2be7d6124b68dce95
clip_201,annotation_201,थरु सन्स्क्रितिक केति हरु थरु लुग लगक,दुइत केति र एक् जन क्त थरु निर्त्य हेरेर रमौदै,रति को बेल थरु नछ् हेअर्न अअयेको,,2026-05-29 09:11:19.534101,5,71f4e9354c4b499ab0c9db2d6cd9bb4e
clip_202,annotation_202,अनुहारमा मिठो मुस्कान सहित गुलाबी रङको साडी र झुम्का लगाएकी एक सुन्दरी महिला,उनलाई केन्द्रविन्दुमा राखी वरिपरि घुम्दै नृत्य गरिरहेका छन्।,परम्परागत थारु पोसाकमा सजिएका नर्तकीहरूले हातमा बलिरहेको दियो समातेर,,2026-06-04 18:19:44.589700,6,08931f91a6ab40c1a6c19f84f9cf3a2d
clip_203,annotation_203,"पिअनो, गुइतर्, द्रुम्स् अनि स्पेअकेर् हरु देख्न सकिन्xअ",केति पिअनो बजौदै अनि क्त हरु गुइतर् र द्रुम् बजौन रेअद्य् हुदै छ्हन्,"पछ्हदि इत्त लेय् बनको भित्त म अन्ग्रेजि कलकर् (मिछेअल् जच्क्सोन्, अनि अरु कलकर्) हरु को तस्ह्बिर् भित्त म तसेको",,2026-06-12 12:39:18.442283,5,c8e76c9db7ab4c3cb78d8decf053eec1
clip_204,annotation_204,सेतो रन्ग् को बोलेरो,कच्छि बतो म बोलेरो लेय् मन्xएय् बोकेर कुद्धै,छरै तिर रुख् हरु को बिछ् म एऔत कच्छि बतो,,2026-06-04 12:50:46.338361,5,90ada988f8aa45feb954e194d25838d5
clip_205,annotation_205,मुख्य कलकर् को दुबैपत्ति धेरै जसो केत कलकर् हरु एकै नस् को रन्गिल परम्पर्गत् नेपलि पोओसक्,"बिछ् को मुख्य कलकर् लेय् दुबैपत्ति को केत कलकर् लै धकलेर, दथ् देखौदै मुसुक्क हस्दै",मथिल्लो भअग् म परम्पर्गत् दलो र मकै को झुत्त हरु झुन्दिययेको हमि हेर्न सक्छन्,,2026-05-29 16:45:54.095585,5,736b21a08c4449ec87c979435a2eaa29
clip_206,annotation_206,क्त्,क्त् नछिरxए,घर् छ,,2026-06-03 18:02:29.018152,7,4581e200bc3f41f1ab34747ff051735d
clip_207,annotation_207,"पहेलो छुर, छोलो अनि गुइनु लगको एऔत सुन्दर् केति वने केत लेय् पुर्प्ले कुथ अनि तल सेतो छम्किलो पन्त् लगको",रुख् को हग म अच्तोर् र अच्त्रेस्स् हरु स्होओतिन्ग् गर्दै,"उख् को wअरिपरि छम्किलो घम् को उज्यलो छ्ह, पहअदि दन्द हरु र खुल्ल अअकस्ह् देख्न सकिन्छ.",,2026-06-12 09:51:16.436869,5,55ff549185424896aa8b4e1386f60fce
clip_208,annotation_208,क्त र क्त्,क्त र क्त् नछिरxअन्,हिमल् छ,,2026-06-04 12:44:13.125708,7,cd3822f872744fa6af261919fb25b809
clip_209,annotation_209,कलकर् हरु गल्चिएर् मथि (एऔत हन्द्सोमे केत र रम्रि केति),केति को केछ् मैलयेर रोमन्तिच् पर म नछ्दै,छरै तिर ग्लचिएर्स् अनि ग्लचिएर्स् पग्लेर बनेको हिम्नदि,,2026-06-04 12:12:49.010071,5,f24e2ea5481d4d7d9c0067ea65a92297
clip_210,annotation_210,गुइतर् बजौदै गरेको एक् पुरुस्ह्,"गुइतर् बजौदै, नछ्दै र गौदै","लखे, मदल्, नेwअरि पहिरन् लगयेकि महिल हरु मदल् बजौदै,  द्रुम्, दुर्बर् स्क़ुअरे",,2026-06-12 11:12:02.305372,4,254dc9747db54db89bf78c4ab7525462
clip_211,annotation_211,क्त हरु नेपलि पोसक् लगयेर अअगन् म मस्त गन्ग् बनयेर स्होओतिन्ग् को लगि छ्हन्,मुख्य कलकर् लेय् कम्मर् हल्लको देखेर अरु क्त कलकर् हरु लेय् तलि बजxअन्,पछदि पत्ति परम्पर्गत् घर् को थुलो अअगन्  र कथेरो धन्छ को घर् देखिन्छ,,2026-05-29 16:55:06.059087,5,0147e73bf94449759ca8ed423561cfd2
clip_212,annotation_212,कलो छस्म लगको एऔत हन्द्सोमे केत अनि एऔत सेतो कपद लगै होत् केति,"केत कुर्छि म बस्दै गर्द पxअदि बत एऔत होत् केति लेय्, उस्को कध् म हथ् रखेर धयन् अअकर्सन् गरेको छ्ह","एऔत बर् को स्चेने, जन पxअदि तिर रक्सि हरु रखियेको छ्ह",,2026-06-02 08:17:07.213437,5,11e3222e275e4d05932a31c564f62108
clip_213,annotation_213,बिछ्म मुख्य जोदि बिहेको पोओसक् जस्तो सर्गर्मि म सजिये-क छन्,दुबै मुख्य कलकर् हरु एक्-अर्कलै हेरेर मय-लु पर म हस्दै रोमन्तिच् हुअदै अभिनेत लेय् अभिनेत्रि लै पxअदि बत अन्गलो हल्यो,कथ् को परम्परगत् धछ देखिन्छ्ह,,2026-05-29 17:49:54.340164,5,43cc44330d69463cb43643378c51838c
clip_214,annotation_214,सिर्यनि को मथिल्लो पत्ति नेपलि पोसक् लगयेको एऔत क्त र केति छ्हन्,एऔत क्त र केति घस् मथि हथ् xओपेर नछै घस् मथि सुतेको देखिन्xअ,पत्थर् केय् बेनेको सिर्यनि को मथि हरियो घस् देखेको छ्ह,,2026-05-29 17:56:07.422691,5,22e2d6ddbc9d49b18c17b9a4262021be
clip_215,annotation_215,दुइ जन क्त र एऔति केति नेwअरि लुग लगयेको छ्हन्,एऔत नेwअरि लुग अनि कअन् म रतो फोओल् लगयेको क्त लेय् हथ् कसेर बतो म हिद्दै,रतो मतोको अनि कलो तिन् लेय् छयेको घर्,,2026-05-29 09:54:48.080140,5,79e5658bccad439a84edda88b31897f8
clip_216,annotation_216,लमो कपअल् भयेकि एउत अअकर्स्हक् केति छिन् अस्ले तौको म परम्पर्गत् धुन्ग/गत को गहन र रन्ग-छन्गि सअन्स्क्रितिक् द्रेस्स् लगयेकि छिन्.,केति एक्दम् स्हन्त र भबुक् भयेर मथि घम् को उज्यलो अऐरको पत्ति हेर्दै गरिरहेकि देखिन्छ्हिन्,धुन्ग र चेमेन्त् लेय् बनेको पुरनो जस्तो अध्यरो थौ जह मथि देखि सुर्य को किरन् अअयेको,,2026-06-12 15:43:05.559049,5,dea40e5cf959416796effffa984687f5
clip_217,annotation_217,क्त,क्त छ अनि छेस्त् म हअत् लगिरxअ,वुइ म फ़ुल् हरु छ,,2026-06-04 12:44:44.048930,7,ab7c1a69b17842738a45b771bf6021d3
clip_218,annotation_218,"गुइतर्, मन्दोलिन् अनि द्जेम्बे बज हरु",युब हरु गेएत् को तअल् म बज बजौदै,"हेउ लेय् धकेको हिमल् अनि पुरनो धुन्ग, मतो र कथ् लेय् बनेको घर्",,2026-06-04 13:06:09.849819,5,4c11a35a7161404ea0f01466db4b1e0b
clip_219,annotation_219,क्त,क्त हिदिरको छ,wअल्ल् छ अनि लिघ्त् बलिरxअ,,2026-06-03 17:52:13.698509,7,aa50fb207d5c492bb91766634b4514c9
clip_220,annotation_220,च्यातिएको सेतो गन्जी लगाएको एक हतास नेपाली युवक,खोलाको बगरै बगर पुलमुनिबाट निस्किएर लुरुलुरु सिधा अगाडितर्फ पाइला बढाउँदै हिँडिरहेको,"कंक्रिटको सानो पुल, ढुङ्गे बगर र हरिया रुखका हाँगा तथा पातहरू",,2026-06-04 18:55:40.876807,6,5ad82f4e8bfa430eb854658d28175fc5
clip_221,annotation_221,रतो स्wएअतेर् अनि कपल् म रुमल् बधेको एऔति सुन्दर् परि जस्तो केति,एउति केति लेय् तोकरि मके wओओल् रखेर हिद्दै. हिद्द हिद्दै उस्ले पxअदि हेअर्दै मुस्कुरौदै गरेको देखिन्छ्ह,कथ् को घर्,,2026-05-29 19:23:57.153789,5,66a326e1d3e44d7db060425b668e9c96
clip_222,annotation_222,एउत बैजनि रन्ग् को स्हिर्त् लगयेको पुरुस्ह् र एउत महिल,दुबै नजिकिदै गयेर नछ्दै छ्हन्,"खुल्ल अअगन्, रुख्हरु, सनो तल्, तअल् म फुल् फुलिरहेको",,2026-06-12 10:50:49.700808,4,b695ff9d09c542419f609529c14fb75b
clip_223,annotation_223,"रतो सरेए, कअन् म झुम्क अनिइ निधर्म तिकि लगकि केति अअतिनै सुन्दर् देखेकि छ्हिन्","सबै जन अअफ़्नो धुन् म नछिरहेको वने एऔति सुन्दर् केति अअगदि हिद्दै, रोमतिच् हुदै क्त लै हेअर्दै छ्हिन्","पछदि पत्ति को थौ एक्दम् अध्यरो देखिन्छ, र पछदि क मनिस् हरु अलिक् धुमिलो रुप म देखियेको छन्.",,2026-06-02 08:09:12.847016,5,0cc0d13fae41402498cf2e5f314e592f
clip_224,annotation_224,बन् बस्को गदि बतो म रोकेको,गदि बत गोरि केति ओर्लि रहेको,पxअदि पोल् को खम्ब छ्ह,,2026-05-29 08:36:15.068830,5,4bffda4418444ebb92b7a3676ee810a8
clip_225,annotation_225,छ्यत्तेको लुग लगयेको वोको मन्छ्हे,पेत् म हत् रख्दै,"झदिबुति, फ़ोहोर्",,2026-06-05 09:58:44.669110,4,dde96ac5ce5e45ae83232dafab3ba2cc
clip_226,annotation_226,"सुकेको घर् को छौ म (दौर सुरुwअल्, धक तोपि अनि कलो चोअत्) लगको एऔत बुधो",बुधो छौ म हिन्दै मिक मिके म करौदै छ्ह्ह,पxअदि एऔत घर् अनि रुख् हरु देखियेको,,2026-06-04 12:16:44.937248,5,5f586a5d2d0942ff98724710cdcd74b0
clip_227,annotation_227,क्त् हरु,हअत् हल्लयेर नछेको,क्त् हरु नछेको,,2026-05-30 05:09:44.789130,7,372cd07e0f5a4956b0ec570ccc2e0dbf
clip_228,annotation_228,"चौतारीमा सुस्ताएर भर्खरै ब्युँझिएझैं देखिने, च्यातिएको सेतो गन्जी लगाएको एक थकित नेपाली युवक",उठेर लुरुलुरु सिधा अगाडितर्फ पाइला बढाउँदै,वोरिपरी हरियो झाडी र रुखका जराहरू झुण्डिएको ग्रामीण परिवेशमा ढुङ्गा-सिमेन्टले पक्का गरिएको परम्परागत चौतारी,,2026-06-04 18:42:30.167378,6,f3d092df4a9a40ffa454f1b279afbbf6
clip_229,annotation_229,"घर् को अअगन् म (पतुक, छोलो, गुनिउ, घति म तिलहरि अनि सिर् म सिर्बन्दि) लगयेक केति हरु",गेएत् गौदै अनि हथ् र खुत्त को तल् मिलयेर नछ्दै,पुरनो घर् म मकै झुन्दको,,2026-06-04 12:36:07.862077,5,2ed18d23334448d6a2b3eab74a711a90
clip_230,annotation_230,"पपल् फ़िजरियेको, घति म रन्गि छन्गि परम्परगत् पत्थर् को मल लगको अनि सेतो र पिन्क् रन्ग् को छुब लगकि एऔति सुदर् युबति",युबति निरस्ह् वयेर रुन बेल अअफ़्नो हथ् लेय् अअस्हु पुछ्दै गरेको,पछ्हदि पत्ति थुलो निलो रन्ग् को झयल् अनि निलो पर्द देखियेको छ्ह,,2026-06-12 20:32:25.214795,5,91bd31d7531844228114686753f467ed
clip_231,annotation_231,मयुर् को प्wअख् पxअदि देखियेको मगर् द्रेस्स् लगयेको युब हरु,चसुअल्ल्य् नछ्दै,पहदि भेग् को सपत् मैदन् म कुनै कर्येकरम्,,2026-06-03 17:33:11.905495,5,02f825963eed4a01921225318fdce26c
clip_232,annotation_232,कलो बिदेसि कपद र सिर् म हेअद् छैन् लगको,हwअ ले गर्द उन्को लमो कपअल् हल्क उद्दै सुस्त परम हिदेको,पछदि पत्ति लमो घुमौरो खल्को सुकेको खोल,,2026-06-04 12:07:28.307945,5,5aa0bea5c9c84a0d8e07d9761f2ad80b
clip_233,annotation_233,पहध् छिसो म दुइ जन मन्xएय् हरु नय्नो कपद लगयेक,"दुइ जन मन्xएय् पहद् को मैदन् म हिदिरहेक छन्. एउत ले दोको बोकेको, अर्को ले हअत् म समग्रि बोकेको.","दन्द र जुन्ग्ले, थुलो थुलो रुख्हरु, बदल् र कुहेरो ले धकिएको",,2026-05-29 18:55:56.272965,5,7810696adde54033936bc33e9de30b27
clip_234,annotation_234,मगर् पोसक् लगक मगर् र मगर्नि हरु,मगर्नि हरु कम्मर् म हथ् रखि नछ्दै,हरियो घस् को मैदन् म रन्गि छ्नगि पतक हरु झुन्दको,,2026-06-03 17:20:45.072620,5,f20c5e16cd03414cabb6d0bca53804a9
